total_votos,validos,conteo,hora,candidato,partido,departamento,provincia,distrito,ubigeo_reniec,ubigeo_inei,region,departamento_id,provincia_id,distrito_id,nombre,nro,total
33,2.2,100,14:28 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Carabaya,Corani,200305,210305,puno,puno,carabaya,corani,NA,NA,NA
33,1.596,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Puno,Amantani,200115,210103,puno,puno,puno,amantani,NA,NA,NA
33,2.821,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Sandia,Quiaca,200807,211206,puno,puno,sandia,quiaca,NA,NA,NA
33,3.303,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,San Martin,Lamas,Shanao,210311,220509,san-martin,san-martin,lamas,shanao,NA,NA,NA
33,3.654,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,San Martin,Moyobamba,Habana,210103,220103,san-martin,san-martin,moyobamba,habana,NA,NA,NA
33,2.397,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,San Martin,Picota,Tingo De Ponasa,210908,220709,san-martin,san-martin,picota,tingo de ponasa,NA,NA,NA
33,2.288,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,San Martin,Picota,Tres Unidos,210909,220710,san-martin,san-martin,picota,tres unidos,NA,NA,NA
32,5.178,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,Condesuyos,Cayarani,040603,040603,arequipa,arequipa,condesuyos,cayarani,NA,NA,NA
32,2.169,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Huanca Sancos,Sancos,050801,050301,ayacucho,ayacucho,huanca sancos,sancos,NA,NA,NA
32,2.865,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Contumaza,San Benito,060405,060505,cajamarca,cajamarca,contumaza,san benito,NA,NA,NA
32,2.899,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Castrovirreyna,Castrovirreyna,080401,090401,huancavelica,huancavelica,castrovirreyna,castrovirreyna,NA,NA,NA
32,3.832,100,09:46 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Tayacaja,Ñahuimpuquio,080515,090710,huancavelica,huancavelica,tayacaja,ñahuimpuquio,NA,NA,NA
32,2.225,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Puerto Inca,Tournavista,090804,100904,huanuco,huanuco,puerto inca,tournavista,NA,NA,NA
32,9.275,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Jauja,San Pedro De Chunan,110327,120429,junin,junin,jauja,san pedro de chunan,NA,NA,NA
32,2.14,100,13:50 h - 12/04/2021,Hernando de Soto,Avanza País,La Libertad,Otuzco,Salpo,120409,130611,la-libertad,la-libertad,otuzco,salpo,NA,NA,NA
32,8.399,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Huaral,San Miguel De Acos,140809,150609,lima-provincias,lima-provincias,huaral,san miguel de acos,NA,NA,NA
32,1.877,88.889,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Loreto,Mariscal Ramon Castilla,San Pablo,150604,160404,loreto,loreto,mariscal ramon castilla,san pablo,NA,NA,NA
32,5.039,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Madre De Dios,Tahuamanu,Iñapari,160301,170301,madre-de-dios,madre-de-dios,tahuamanu,iñapari,NA,NA,NA
32,3.008,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Pasco,Pasco,Pallanchacra,180107,190106,pasco,pasco,pasco,pallanchacra,NA,NA,NA
32,1.968,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Piura,Piura,El Tallan,190114,200108,piura,piura,piura,el tallan,NA,NA,NA
32,4.644,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Piura,Talara,Lobitos,190704,200704,piura,piura,talara,lobitos,NA,NA,NA
32,2.36,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,San Martin,Picota,Pucacaca,210905,220705,san-martin,san-martin,picota,pucacaca,NA,NA,NA
32,2.552,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,San Martin,Rioja,Yorongos,210503,220808,san-martin,san-martin,rioja,yorongos,NA,NA,NA
31,2.313,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Abancay,Circa,030102,030103,apurimac,apurimac,abancay,circa,NA,NA,NA
31,4.161,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Andahuaylas,Pampachiri,030308,030210,apurimac,apurimac,andahuaylas,pampachiri,NA,NA,NA
31,1.05,100,20:22 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Cangallo,Chuschi,050204,050202,ayacucho,ayacucho,cangallo,chuschi,NA,NA,NA
31,1.219,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Huamanga,Chiara,050104,050105,ayacucho,ayacucho,huamanga,chiara,NA,NA,NA
31,1.714,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Marañon,Cholon,090502,100702,huanuco,huanuco,marañon,cholon,NA,NA,NA
31,3.87,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Concepcion,Aco,110202,120202,junin,junin,concepcion,aco,NA,NA,NA
31,1.566,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,130206,140204,lambayeque,lambayeque,ferreñafe,manuel antonio mesones muro,NA,NA,NA
31,6.275,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Huarochiri,Mariatana,140612,150713,lima-provincias,lima-provincias,huarochiri,mariatana,NA,NA,NA
31,2.186,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Pasco,Pasco,Huachon,180103,190102,pasco,pasco,pasco,huachon,NA,NA,NA
31,1.495,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Azangaro,San Juan De Salinas,200215,210213,puno,puno,azangaro,san juan de salinas,NA,NA,NA
31,1.792,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Huancane,Inchupalla,200504,210604,puno,puno,huancane,inchupalla,NA,NA,NA
30,6.085,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Chachapoyas,Levanto,010111,010111,amazonas,amazonas,chachapoyas,levanto,NA,NA,NA
30,2.927,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Luya,Ocalli,010412,010512,amazonas,amazonas,luya,ocalli,NA,NA,NA
30,1.971,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Carhuaz,Shilla,020409,020609,ancash,ancash,carhuaz,shilla,NA,NA,NA
30,2.58,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Huari,Ponto,020810,021011,ancash,ancash,huari,ponto,NA,NA,NA
30,2.562,100,17:30 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Pallasca,Pampas,021009,021509,ancash,ancash,pallasca,pampas,NA,NA,NA
30,6.536,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Recuay,Pararin,021206,021708,ancash,ancash,recuay,pararin,NA,NA,NA
30,3.264,100,17:30 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Chincheros,Ongoy,030702,030606,apurimac,apurimac,chincheros,ongoy,NA,NA,NA
30,1.42,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Cangallo,Cangallo,050201,050201,ayacucho,ayacucho,cangallo,cangallo,NA,NA,NA
30,1.057,75,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Cangallo,Los Morochucos,050206,050203,ayacucho,ayacucho,cangallo,los morochucos,NA,NA,NA
30,2.261,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Jaen,San Felipe,060808,060810,cajamarca,cajamarca,jaen,san felipe,NA,NA,NA
30,1.374,100,14:28 h - 12/04/2021,Hernando de Soto,Avanza País,Cusco,Chumbivilcas,Llusco,070706,080706,cusco,cusco,chumbivilcas,llusco,NA,NA,NA
30,1.995,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Acobamba,Andabamba,080203,090202,huancavelica,huancavelica,acobamba,andabamba,NA,NA,NA
30,3.215,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Churcampa,San Pedro De Coris,080709,090509,huancavelica,huancavelica,churcampa,san pedro de coris,NA,NA,NA
30,2.918,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Tayacaja,San Marcos De Rocchac,080520,090716,huancavelica,huancavelica,tayacaja,san marcos de rocchac,NA,NA,NA
30,1.368,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Huamalies,Jacas Grande,090404,100504,huanuco,huanuco,huamalies,jacas grande,NA,NA,NA
30,2.56,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Lauricocha,Baños,091002,101002,huanuco,huanuco,lauricocha,baños,NA,NA,NA
30,2.235,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Leoncio Prado,Hermilio Valdizan,090603,100603,huanuco,huanuco,leoncio prado,hermilio valdizan,NA,NA,NA
30,1.476,100,14:28 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Yarowilca,Chavinillo,091101,101101,huanuco,huanuco,yarowilca,chavinillo,NA,NA,NA
30,1.55,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Yarowilca,Obas,091106,101106,huanuco,huanuco,yarowilca,obas,NA,NA,NA
30,2.62,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Chupaca,Yanacancha,110909,120909,junin,junin,chupaca,yanacancha,NA,NA,NA
30,2.249,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Concepcion,Chambara,110206,120204,junin,junin,concepcion,chambara,NA,NA,NA
30,2.747,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Huancayo,Cullhuas,110105,120113,junin,junin,huancayo,cullhuas,NA,NA,NA
30,7.109,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,La Libertad,Pataz,Huaylillas,120604,130805,la-libertad,la-libertad,pataz,huaylillas,NA,NA,NA
30,5.31,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Huarochiri,San Lorenzo De Quinti,140620,150721,lima-provincias,lima-provincias,huarochiri,san lorenzo de quinti,NA,NA,NA
30,4.399,100,09:46 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Oyon,Cochamarca,141006,150904,lima-provincias,lima-provincias,oyon,cochamarca,NA,NA,NA
30,1.318,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Azangaro,Achaya,200202,210202,puno,puno,azangaro,achaya,NA,NA,NA
30,2.073,100,14:28 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Sandia,Limbani,200804,211203,puno,puno,sandia,limbani,NA,NA,NA
29,3.465,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Luya,Santo Tomas,010420,010521,amazonas,amazonas,luya,santo tomas,NA,NA,NA
29,1.993,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Pomabamba,Huayllan,021102,021602,ancash,ancash,pomabamba,huayllan,NA,NA,NA
29,8.146,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,Castilla,Choco,040506,040406,arequipa,arequipa,castilla,choco,NA,NA,NA
29,4.414,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,La Union,Alca,040802,040802,arequipa,arequipa,la union,alca,NA,NA,NA
29,1.465,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Huanta,Huamanguilla,050303,050403,ayacucho,ayacucho,huanta,huamanguilla,NA,NA,NA
29,1.75,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Chota,Chiguirip,060606,060404,cajamarca,cajamarca,chota,chiguirip,NA,NA,NA
29,1.478,100,17:30 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Chota,Querocoto,060614,060415,cajamarca,cajamarca,chota,querocoto,NA,NA,NA
29,3.452,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huancavelica,Huachocolpa,080106,090106,huancavelica,huancavelica,huancavelica,huachocolpa,NA,NA,NA
29,5.36,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huancavelica,Izcuchaca,080109,090108,huancavelica,huancavelica,huancavelica,izcuchaca,NA,NA,NA
29,4.589,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Yauyos,Catahuasi,140733,151008,lima-provincias,lima-provincias,yauyos,catahuasi,NA,NA,NA
29,2.688,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Madre De Dios,Tahuamanu,Tahuamanu,160303,170303,madre-de-dios,madre-de-dios,tahuamanu,tahuamanu,NA,NA,NA
29,1.264,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Azangaro,Jose Domingo Choquehuanca,200207,210207,puno,puno,azangaro,jose domingo choquehuanca,NA,NA,NA
29,1.866,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Carabaya,Usicayos,200310,210310,puno,puno,carabaya,usicayos,NA,NA,NA
29,1.143,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Chucuito,Kelluyo,200412,210404,puno,puno,chucuito,kelluyo,NA,NA,NA
28,3.709,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Bolognesi,Cajacay,020305,020505,ancash,ancash,bolognesi,cajacay,NA,NA,NA
28,1.585,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Andahuaylas,Pacobamba,030307,030208,apurimac,apurimac,andahuaylas,pacobamba,NA,NA,NA
28,2.52,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Aymaraes,Tintay,030213,030415,apurimac,apurimac,aymaraes,tintay,NA,NA,NA
28,1.562,100,19:25 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Celendin,La Libertad De Pallan,060312,060312,cajamarca,cajamarca,celendin,la libertad de pallan,NA,NA,NA
28,2.188,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Chota,Chadin,060605,060403,cajamarca,cajamarca,chota,chadin,NA,NA,NA
28,2.5,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,San Miguel,Union Agua Blanca,061010,061113,cajamarca,cajamarca,san miguel,union agua blanca,NA,NA,NA
28,2.086,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Angaraes,Congalla,080304,090306,huancavelica,huancavelica,angaraes,congalla,NA,NA,NA
28,3.748,100,09:46 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Castrovirreyna,Ticrapo,080428,090413,huancavelica,huancavelica,castrovirreyna,ticrapo,NA,NA,NA
28,1.757,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Puerto Inca,Honoria,090801,100903,huanuco,huanuco,puerto inca,honoria,NA,NA,NA
28,4.754,100,14:28 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Jauja,Monobamba,110317,120419,junin,junin,jauja,monobamba,NA,NA,NA
28,5.009,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,La Libertad,Pataz,Pias,120610,130810,la-libertad,la-libertad,pataz,pias,NA,NA,NA
28,3.111,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,La Libertad,Pataz,Taurija,120611,130812,la-libertad,la-libertad,pataz,taurija,NA,NA,NA
28,5.738,100,04:14 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Cañete,Zuñiga,140415,150516,lima-provincias,lima-provincias,cañete,zuñiga,NA,NA,NA
28,2.555,94.118,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Piura,Ayabaca,Lagunas,190203,200204,piura,piura,ayabaca,lagunas,NA,NA,NA
28,1.177,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Chucuito,Huacullani,200403,210403,puno,puno,chucuito,huacullani,NA,NA,NA
27,5.368,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Chachapoyas,Soloco,010120,010120,amazonas,amazonas,chachapoyas,soloco,NA,NA,NA
27,1.815,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Huaraz,Olleros,020108,020108,ancash,ancash,huaraz,olleros,NA,NA,NA
27,1.826,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Mariscal Luzuriaga,Casca,020902,021302,ancash,ancash,mariscal luzuriaga,casca,NA,NA,NA
27,2.375,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Mariscal Luzuriaga,Lucma,020903,021307,ancash,ancash,mariscal luzuriaga,lucma,NA,NA,NA
27,3.413,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Yungay,Matacoto,021504,022004,ancash,ancash,yungay,matacoto,NA,NA,NA
27,2.576,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Abancay,San Pedro De Cachora,030108,030108,apurimac,apurimac,abancay,san pedro de cachora,NA,NA,NA
27,4.376,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,Caraveli,Huanuhuanu,040409,040309,arequipa,arequipa,caraveli,huanuhuanu,NA,NA,NA
27,1.713,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Cutervo,San Andres De Cutervo,060508,060608,cajamarca,cajamarca,cutervo,san andres de cutervo,NA,NA,NA
27,1.577,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Cusco,Chumbivilcas,Capacmarca,070702,080702,cusco,cusco,chumbivilcas,capacmarca,NA,NA,NA
27,5.769,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huancavelica,Moya,080113,090112,huancavelica,huancavelica,huancavelica,moya,NA,NA,NA
27,2.001,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huaytara,Pilpichaca,080607,090607,huancavelica,huancavelica,huaytara,pilpichaca,NA,NA,NA
27,7.239,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Huaral,Atavillos Bajo,140803,150603,lima-provincias,lima-provincias,huaral,atavillos bajo,NA,NA,NA
27,6.164,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Huarochiri,Langa,140611,150711,lima-provincias,lima-provincias,huarochiri,langa,NA,NA,NA
27,1.36,100,17:30 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Melgar,Umachiri,200709,210809,puno,puno,melgar,umachiri,NA,NA,NA
26,6.878,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Chachapoyas,Magdalena,010112,010112,amazonas,amazonas,chachapoyas,magdalena,NA,NA,NA
26,3.704,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Huari,Masin,020808,021009,ancash,ancash,huari,masin,NA,NA,NA
26,1.752,100,14:28 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Andahuaylas,Huancaray,030305,030205,apurimac,apurimac,andahuaylas,huancaray,NA,NA,NA
26,4.333,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,Caylloma,Coporaque,040206,040506,arequipa,arequipa,caylloma,coporaque,NA,NA,NA
26,3.91,100,13:50 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,Caylloma,Huanca,040208,040508,arequipa,arequipa,caylloma,huanca,NA,NA,NA
26,2.537,100,19:25 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Huanta,Uchuraccay,050311,050410,ayacucho,ayacucho,huanta,uchuraccay,NA,NA,NA
26,2.796,100,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,San Marcos,Jose Manuel Quiroz,061204,061006,cajamarca,cajamarca,san marcos,jose manuel quiroz,NA,NA,NA
26,2.401,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,San Miguel,Niepos,061006,061109,cajamarca,cajamarca,san miguel,niepos,NA,NA,NA
26,2.05,100,13:50 h - 12/04/2021,Hernando de Soto,Avanza País,Cusco,Paruro,Ccapi,071003,081003,cusco,cusco,paruro,ccapi,NA,NA,NA
26,1.917,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Cusco,Quispicanchi,Ccarhuayo,071204,081204,cusco,cusco,quispicanchi,ccarhuayo,NA,NA,NA
26,1.964,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Churcampa,Locroja,080706,090506,huancavelica,huancavelica,churcampa,locroja,NA,NA,NA
26,5,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Jauja,Huaripampa,110308,120409,junin,junin,jauja,huaripampa,NA,NA,NA
26,3.312,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Jauja,Molinos,110316,120418,junin,junin,jauja,molinos,NA,NA,NA
26,2.522,100,20:22 h - 12/04/2021,Hernando de Soto,Avanza País,La Libertad,Gran Chimu,Lucma,121102,131102,la-libertad,la-libertad,gran chimu,lucma,NA,NA,NA
26,2.401,100,20:22 h - 12/04/2021,Hernando de Soto,Avanza País,Moquegua,General Sanchez Cerro,Ubinas,170210,180210,moquegua,moquegua,general sanchez cerro,ubinas,NA,NA,NA
26,1.734,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Azangaro,Tirapata,200217,210215,puno,puno,azangaro,tirapata,NA,NA,NA
26,1.643,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Moho,Huayrapata,201304,210903,puno,puno,moho,huayrapata,NA,NA,NA
26,1.498,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Puno,Vilque,200113,210115,puno,puno,puno,vilque,NA,NA,NA
26,4.851,100,09:46 h - 12/04/2021,Hernando de Soto,Avanza País,San Martin,San Martin,Alberto Leveau,210602,220902,san-martin,san-martin,san martin,alberto leveau,NA,NA,NA
26,4.019,41.176,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Ucayali,Coronel Portillo,Nueva Requena,250106,250106,ucayali,ucayali,coronel portillo,nueva requena,NA,NA,NA
25,2.23,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Huari,Huantar,020807,021008,ancash,ancash,huari,huantar,NA,NA,NA
25,1.92,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Huari,San Pedro De Chana,020814,021015,ancash,ancash,huari,san pedro de chana,NA,NA,NA
25,2.976,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Yungay,Shupluy,021507,022007,ancash,ancash,yungay,shupluy,NA,NA,NA
25,4.167,100,09:46 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,Caylloma,Achoma,040202,040502,arequipa,arequipa,caylloma,achoma,NA,NA,NA
25,5.495,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,Caylloma,Ichupampa,040209,040509,arequipa,arequipa,caylloma,ichupampa,NA,NA,NA
25,3.676,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,Caylloma,Tisco,040217,040517,arequipa,arequipa,caylloma,tisco,NA,NA,NA
25,1.312,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Huamanga,Ocros,050113,050106,ayacucho,ayacucho,huamanga,ocros,NA,NA,NA
25,2.47,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Lucanas,Lucanas,050513,050611,ayacucho,ayacucho,lucanas,lucanas,NA,NA,NA
25,2.026,100,13:50 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Cutervo,Pimpingos,060506,060606,cajamarca,cajamarca,cutervo,pimpingos,NA,NA,NA
25,2.151,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Cutervo,San Luis De Lucma,060510,060610,cajamarca,cajamarca,cutervo,san luis de lucma,NA,NA,NA
25,2.092,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Leoncio Prado,Pueblo Nuevo,090609,100609,huanuco,huanuco,leoncio prado,pueblo nuevo,NA,NA,NA
25,5.274,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Jauja,Paca,110320,120422,junin,junin,jauja,paca,NA,NA,NA
25,4.699,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Yauli,Huay-Huay,110603,120803,junin,junin,yauli,huay-huay,NA,NA,NA
25,8.621,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Yauyos,Quinocay,140721,151025,lima-provincias,lima-provincias,yauyos,quinocay,NA,NA,NA
25,2.258,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Lampa,Palca,200606,210706,puno,puno,lampa,palca,NA,NA,NA
24,2.548,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Luya,Ocumal,010413,010513,amazonas,amazonas,luya,ocumal,NA,NA,NA
24,2.332,100,20:22 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Utcubamba,Yamon,010707,010707,amazonas,amazonas,utcubamba,yamon,NA,NA,NA
24,5.53,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,Caylloma,Sibayo,040215,040515,arequipa,arequipa,caylloma,sibayo,NA,NA,NA
24,1.599,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Huamanga,Pacaycasa,050114,050107,ayacucho,ayacucho,huamanga,pacaycasa,NA,NA,NA
24,1.743,92.308,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Huanta,Santillana,050307,050406,ayacucho,ayacucho,huanta,santillana,NA,NA,NA
24,2.067,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,San Miguel,Tongod,061011,061112,cajamarca,cajamarca,san miguel,tongod,NA,NA,NA
24,2.442,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Cusco,Acomayo,Acos,070203,080203,cusco,cusco,acomayo,acos,NA,NA,NA
24,1.806,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Cusco,Cusco,Ccorca,070102,080102,cusco,cusco,cusco,ccorca,NA,NA,NA
24,2.111,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Tayacaja,Salcahuasi,080526,090715,huancavelica,huancavelica,tayacaja,salcahuasi,NA,NA,NA
24,1.813,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Ambo,Cayna,090202,100202,huanuco,huanuco,ambo,cayna,NA,NA,NA
24,2.166,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Dos De Mayo,Sillapata,090322,100322,huanuco,huanuco,dos de mayo,sillapata,NA,NA,NA
24,1.328,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Lauricocha,San Miguel De Cauri,091005,101007,huanuco,huanuco,lauricocha,san miguel de cauri,NA,NA,NA
24,2.222,100,14:28 h - 12/04/2021,Hernando de Soto,Avanza País,Ica,Chincha,Chavin,100202,110203,ica,ica,chincha,chavin,NA,NA,NA
