total_votos,validos,conteo,hora,candidato,partido,departamento,provincia,distrito,ubigeo_reniec,ubigeo_inei,region,departamento_id,provincia_id,distrito_id,nombre,nro,total
44,3.286,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Abancay,Huanipaca,030105,030105,apurimac,apurimac,abancay,huanipaca,NA,NA,NA
44,2.043,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Huamanga,Acos Vinchos,050102,050103,ayacucho,ayacucho,huamanga,acos vinchos,NA,NA,NA
44,4.977,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Huamanga,San Jose De Ticllas,050106,050109,ayacucho,ayacucho,huamanga,san jose de ticllas,NA,NA,NA
44,2.454,100,19:25 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Celendin,La Libertad De Pallan,060312,060312,cajamarca,cajamarca,celendin,la libertad de pallan,NA,NA,NA
44,1.08,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Chumbivilcas,Colquemarca,070703,080704,cusco,cusco,chumbivilcas,colquemarca,NA,NA,NA
44,2.76,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huanuco,Puerto Inca,Honoria,090801,100903,huanuco,huanuco,puerto inca,honoria,NA,NA,NA
44,2.943,100,13:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,La Libertad,Otuzco,Salpo,120409,130611,la-libertad,la-libertad,otuzco,salpo,NA,NA,NA
43,4.565,100,12:21 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Luya,Ocumal,010413,010513,amazonas,amazonas,luya,ocumal,NA,NA,NA
43,6.361,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Antonio Raimondi,Chingas,021604,020304,ancash,ancash,antonio raimondi,chingas,NA,NA,NA
43,3.85,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Contumaza,San Benito,060405,060505,cajamarca,cajamarca,contumaza,san benito,NA,NA,NA
43,6.595,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Jauja,Yauli,110330,120433,junin,junin,jauja,yauli,NA,NA,NA
43,9.84,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Loreto,Requena,Alto Tapiche,150402,160502,loreto,loreto,requena,alto tapiche,NA,NA,NA
43,3.812,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Piura,Paita,Amotape,190502,200502,piura,piura,paita,amotape,NA,NA,NA
42,5.645,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Bagua,El Parco,010204,010204,amazonas,amazonas,bagua,el parco,NA,NA,NA
42,8.35,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Chachapoyas,Soloco,010120,010120,amazonas,amazonas,chachapoyas,soloco,NA,NA,NA
42,1.544,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Andahuaylas,Kishuara,030306,030207,apurimac,apurimac,andahuaylas,kishuara,NA,NA,NA
42,5.957,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Jauja,Parco,110323,120425,junin,junin,jauja,parco,NA,NA,NA
41,5.43,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Bolognesi,Cajacay,020305,020505,ancash,ancash,bolognesi,cajacay,NA,NA,NA
41,3.236,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Aymaraes,Cotaruse,030205,030406,apurimac,apurimac,aymaraes,cotaruse,NA,NA,NA
41,2.222,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Paucartambo,Kosñipata,071105,081106,cusco,cusco,paucartambo,kosñipata,NA,NA,NA
41,6.366,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Jauja,Pomacancha,110324,120426,junin,junin,jauja,pomacancha,NA,NA,NA
41,4.74,100,12:21 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huaura,Leoncio Prado,140508,150807,lima-provincias,lima-provincias,huaura,leoncio prado,NA,NA,NA
41,3.741,94.118,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Piura,Ayabaca,Lagunas,190203,200204,piura,piura,ayabaca,lagunas,NA,NA,NA
41,5.951,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Piura,Talara,Lobitos,190704,200704,piura,piura,talara,lobitos,NA,NA,NA
41,1.999,100,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ucayali,Coronel Portillo,Masisea,250103,250104,ucayali,ucayali,coronel portillo,masisea,NA,NA,NA
40,3.404,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Santa,Macate,021303,021804,ancash,ancash,santa,macate,NA,NA,NA
40,4.132,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Caylloma,Callalli,040205,040504,arequipa,arequipa,caylloma,callalli,NA,NA,NA
40,2.688,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,San Pablo,Tumbaden,061304,061204,cajamarca,cajamarca,san pablo,tumbaden,NA,NA,NA
40,1.48,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Angaraes,Anchonga,080302,090302,huancavelica,huancavelica,angaraes,anchonga,NA,NA,NA
40,5.355,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Castrovirreyna,Ticrapo,080428,090413,huancavelica,huancavelica,castrovirreyna,ticrapo,NA,NA,NA
40,4.561,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huanuco,Ambo,San Francisco,090206,100206,huanuco,huanuco,ambo,san francisco,NA,NA,NA
40,1.7,100,19:25 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,La Libertad,Sanchez Carrion,Sartimbamba,120308,130908,la-libertad,la-libertad,sanchez carrion,sartimbamba,NA,NA,NA
40,8.197,100,04:14 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Cañete,Zuñiga,140415,150516,lima-provincias,lima-provincias,cañete,zuñiga,NA,NA,NA
40,6.329,100,17:30 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huarochiri,Huarochiri,140609,150709,lima-provincias,lima-provincias,huarochiri,huarochiri,NA,NA,NA
40,0.828,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Huancane,Vilque Chico,200509,210608,puno,puno,huancane,vilque chico,NA,NA,NA
40,2.774,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,San Martin,Picota,Tres Unidos,210909,220710,san-martin,san-martin,picota,tres unidos,NA,NA,NA
39,2.648,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Huari,Huachis,020805,021007,ancash,ancash,huari,huachis,NA,NA,NA
39,5.556,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Huari,Masin,020808,021009,ancash,ancash,huari,masin,NA,NA,NA
39,3.768,100,17:30 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Caraveli,Chaparra,040408,040308,arequipa,arequipa,caraveli,chaparra,NA,NA,NA
39,2.598,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Huamanga,Pacaycasa,050114,050107,ayacucho,ayacucho,huamanga,pacaycasa,NA,NA,NA
39,3.002,66.667,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,La Mar,Anco,050402,050502,ayacucho,ayacucho,la mar,anco,NA,NA,NA
39,3.322,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Paruro,Accha,071002,081002,cusco,cusco,paruro,accha,NA,NA,NA
39,4.18,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Churcampa,San Pedro De Coris,080709,090509,huancavelica,huancavelica,churcampa,san pedro de coris,NA,NA,NA
39,5.026,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huanuco,Ambo,Colpas,090203,100203,huanuco,huanuco,ambo,colpas,NA,NA,NA
39,2.63,94.118,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Loreto,Alto Amazonas,Teniente Cesar Lopez Rojas,150211,160211,loreto,loreto,alto amazonas,teniente cesar lopez rojas,NA,NA,NA
39,3.601,100,20:22 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Moquegua,General Sanchez Cerro,Ubinas,170210,180210,moquegua,moquegua,general sanchez cerro,ubinas,NA,NA,NA
39,2.309,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Tacna,Tarata,Tarata,220201,230401,tacna,tacna,tarata,tarata,NA,NA,NA
38,5.405,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Luya,Colcamar,010404,010504,amazonas,amazonas,luya,colcamar,NA,NA,NA
38,4.835,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Rodriguez De Mendoza,Mariscal Benavides,010508,010607,amazonas,amazonas,rodriguez de mendoza,mariscal benavides,NA,NA,NA
38,2.349,100,19:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Cangallo,Paras,050207,050205,ayacucho,ayacucho,cangallo,paras,NA,NA,NA
38,1.6,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Vilcas Huaman,Vilcas Huaman,050901,051101,ayacucho,ayacucho,vilcas huaman,vilcas huaman,NA,NA,NA
38,3.522,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,San Miguel,Catilluc,061012,061104,cajamarca,cajamarca,san miguel,catilluc,NA,NA,NA
38,2.13,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Churcampa,Anco,080702,090502,huancavelica,huancavelica,churcampa,anco,NA,NA,NA
38,3.1,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huanuco,Yarowilca,Choras,091108,101108,huanuco,huanuco,yarowilca,choras,NA,NA,NA
38,4.744,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Concepcion,Aco,110202,120202,junin,junin,concepcion,aco,NA,NA,NA
38,4.98,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huarochiri,San Andres De Tupicocha,140614,150715,lima-provincias,lima-provincias,huarochiri,san andres de tupicocha,NA,NA,NA
38,5.476,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,San Martin,Bellavista,Huallaga,210705,220204,san-martin,san-martin,bellavista,huallaga,NA,NA,NA
37,2.842,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Huari,San Pedro De Chana,020814,021015,ancash,ancash,huari,san pedro de chana,NA,NA,NA
37,6.643,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Camana,Quilca,040307,040207,arequipa,arequipa,camana,quilca,NA,NA,NA
37,2.529,100,12:21 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Huanta,Iguain,050304,050404,ayacucho,ayacucho,huanta,iguain,NA,NA,NA
37,2.071,100,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Celendin,Cortegana,060302,060303,cajamarca,cajamarca,celendin,cortegana,NA,NA,NA
37,5.572,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Cutervo,San Juan De Cutervo,060509,060609,cajamarca,cajamarca,cutervo,san juan de cutervo,NA,NA,NA
37,3.416,100,12:21 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,San Miguel,Niepos,061006,061109,cajamarca,cajamarca,san miguel,niepos,NA,NA,NA
37,3.187,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,San Miguel,Tongod,061011,061112,cajamarca,cajamarca,san miguel,tongod,NA,NA,NA
37,9.25,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huanuco,Dos De Mayo,Quivilla,090316,100316,huanuco,huanuco,dos de mayo,quivilla,NA,NA,NA
37,9.181,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Cajatambo,Manas,140208,150305,lima-provincias,lima-provincias,cajatambo,manas,NA,NA,NA
37,8.447,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huarochiri,Langa,140611,150711,lima-provincias,lima-provincias,huarochiri,langa,NA,NA,NA
37,2.17,88.889,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Loreto,Mariscal Ramon Castilla,San Pablo,150604,160404,loreto,loreto,mariscal ramon castilla,san pablo,NA,NA,NA
37,2.373,100,13:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ucayali,Atalaya,Sepahua,250304,250202,ucayali,ucayali,atalaya,sepahua,NA,NA,NA
36,6.729,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Luya,Tingo,010421,010522,amazonas,amazonas,luya,tingo,NA,NA,NA
36,7.809,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Bolognesi,Huayllacayan,020310,020510,ancash,ancash,bolognesi,huayllacayan,NA,NA,NA
36,4.688,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Arequipa,Polobaya,040111,040114,arequipa,arequipa,arequipa,polobaya,NA,NA,NA
36,3.214,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,San Miguel,Union Agua Blanca,061010,061113,cajamarca,cajamarca,san miguel,union agua blanca,NA,NA,NA
36,1.402,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Canchis,San Pablo,070606,080606,cusco,cusco,canchis,san pablo,NA,NA,NA
36,7.438,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Angaraes,Julcamarca,080308,090309,huancavelica,huancavelica,angaraes,julcamarca,NA,NA,NA
36,2.844,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huanuco,Huanuco,San Pedro De Chaulan,090107,100108,huanuco,huanuco,huanuco,san pedro de chaulan,NA,NA,NA
36,3.144,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Chupaca,Yanacancha,110909,120909,junin,junin,chupaca,yanacancha,NA,NA,NA
36,6.383,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,La Libertad,Santiago De Chuco,Mollebamba,120703,131004,la-libertad,la-libertad,santiago de chuco,mollebamba,NA,NA,NA
36,3.383,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Pasco,Pasco,Pallanchacra,180107,190106,pasco,pasco,pasco,pallanchacra,NA,NA,NA
36,1.411,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Azangaro,Caminaca,200205,210205,puno,puno,azangaro,caminaca,NA,NA,NA
36,3.888,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Tacna,Tacna,Palca,220108,230107,tacna,tacna,tacna,palca,NA,NA,NA
35,2.264,100,17:30 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Andahuaylas,Turpo,030312,030218,apurimac,apurimac,andahuaylas,turpo,NA,NA,NA
35,3.59,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Antabamba,Antabamba,030401,030301,apurimac,apurimac,antabamba,antabamba,NA,NA,NA
35,1.842,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Grau,Chuquibambilla,030601,030701,apurimac,apurimac,grau,chuquibambilla,NA,NA,NA
35,2.542,92.308,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Huanta,Santillana,050307,050406,ayacucho,ayacucho,huanta,santillana,NA,NA,NA
35,1.286,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Canas,Checca,070502,080502,cusco,cusco,canas,checca,NA,NA,NA
35,2.007,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Canchis,San Pedro,070607,080607,cusco,cusco,canchis,san pedro,NA,NA,NA
35,2.262,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Paruro,Paruro,071001,081001,cusco,cusco,paruro,paruro,NA,NA,NA
35,3.043,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Angaraes,Secclla,080311,090312,huancavelica,huancavelica,angaraes,secclla,NA,NA,NA
35,2.186,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Junin,Ulcumayo,110404,120504,junin,junin,junin,ulcumayo,NA,NA,NA
35,3.673,100,20:52 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,La Libertad,Bolivar,Bolivar,120201,130301,la-libertad,la-libertad,bolivar,bolivar,NA,NA,NA
35,0.95,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Azangaro,Muñani,200208,210208,puno,puno,azangaro,muñani,NA,NA,NA
35,1.403,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Carabaya,Coasa,200304,210304,puno,puno,carabaya,coasa,NA,NA,NA
35,2.249,100,12:21 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,El Collao,Santa Rosa,201203,210504,puno,puno,el collao,santa rosa,NA,NA,NA
35,1.268,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Puno,Atuncolla,200103,210104,puno,puno,puno,atuncolla,NA,NA,NA
35,1.296,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,San Antonio De Putina,Quilcapuncu,201103,211004,puno,puno,san antonio de putina,quilcapuncu,NA,NA,NA
35,3.902,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,San Martin,Huallaga,El Eslabon,210206,220403,san-martin,san-martin,huallaga,el eslabon,NA,NA,NA
34,7.606,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Bongara,Valera,010310,010311,amazonas,amazonas,bongara,valera,NA,NA,NA
34,2.677,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Antonio Raimondi,Mirgas,021605,020305,ancash,ancash,antonio raimondi,mirgas,NA,NA,NA
34,2.285,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Huaraz,Olleros,020108,020108,ancash,ancash,huaraz,olleros,NA,NA,NA
34,2.337,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Pomabamba,Huayllan,021102,021602,ancash,ancash,pomabamba,huayllan,NA,NA,NA
34,3.877,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Andahuaylas,Kaquiabamba,030319,030219,apurimac,apurimac,andahuaylas,kaquiabamba,NA,NA,NA
34,1.61,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Cangallo,Cangallo,050201,050201,ayacucho,ayacucho,cangallo,cangallo,NA,NA,NA
34,7.296,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Cutervo,Toribio Casanova,060515,060615,cajamarca,cajamarca,cutervo,toribio casanova,NA,NA,NA
34,2.145,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,San Miguel,San Silvestre De Cochan,061008,061111,cajamarca,cajamarca,san miguel,san silvestre de cochan,NA,NA,NA
34,3.753,100,13:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Churcampa,El Carmen,080704,090504,huancavelica,huancavelica,churcampa,el carmen,NA,NA,NA
34,5.583,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Huancayo,Huacrapuquio,110114,120116,junin,junin,huancayo,huacrapuquio,NA,NA,NA
34,7.763,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Yauli,Suitucancha,110608,120809,junin,junin,yauli,suitucancha,NA,NA,NA
34,1.643,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Carabaya,Ollachea,200308,210308,puno,puno,carabaya,ollachea,NA,NA,NA
34,1.495,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Huancane,Cojata,200502,210602,puno,puno,huancane,cojata,NA,NA,NA
34,1.853,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Puno,Huata,200107,210108,puno,puno,puno,huata,NA,NA,NA
33,11.419,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Corongo,La Pampa,020605,020905,ancash,ancash,corongo,la pampa,NA,NA,NA
33,5.348,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Caraveli,Huanuhuanu,040409,040309,arequipa,arequipa,caraveli,huanuhuanu,NA,NA,NA
33,3.687,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Castilla,Pampacolca,040510,040410,arequipa,arequipa,castilla,pampacolca,NA,NA,NA
33,2.51,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Vilcas Huaman,Vischongo,050902,051108,ayacucho,ayacucho,vilcas huaman,vischongo,NA,NA,NA
33,4.286,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huanuco,Yarowilca,Cahuac,091103,101102,huanuco,huanuco,yarowilca,cahuac,NA,NA,NA
33,7.82,100,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ica,Chincha,San Juan De Yanac,100211,110208,ica,ica,chincha,san juan de yanac,NA,NA,NA
33,6.334,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huarochiri,Callahuanca,140603,150703,lima-provincias,lima-provincias,huarochiri,callahuanca,NA,NA,NA
33,1.45,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Azangaro,Achaya,200202,210202,puno,puno,azangaro,achaya,NA,NA,NA
33,1.343,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Azangaro,San Jose,200214,210212,puno,puno,azangaro,san jose,NA,NA,NA
33,1.832,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Lampa,Nicasio,200604,210704,puno,puno,lampa,nicasio,NA,NA,NA
33,1.596,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Puno,Amantani,200115,210103,puno,puno,puno,amantani,NA,NA,NA
32,8.466,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Ocros,Ocros,022007,021401,ancash,ancash,ocros,ocros,NA,NA,NA
32,2.546,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Cotabambas,Cotabambas,030503,030502,apurimac,apurimac,cotabambas,cotabambas,NA,NA,NA
32,3.96,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Arequipa,San Juan De Tarucani,040116,040119,arequipa,arequipa,arequipa,san juan de tarucani,NA,NA,NA
32,4.025,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,La Union,Cotahuasi,040801,040801,arequipa,arequipa,la union,cotahuasi,NA,NA,NA
32,2.169,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Huanca Sancos,Sancos,050801,050301,ayacucho,ayacucho,huanca sancos,sancos,NA,NA,NA
32,4.604,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Contumaza,Guzmango,060404,060504,cajamarca,cajamarca,contumaza,guzmango,NA,NA,NA
32,2.385,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Angaraes,Congalla,080304,090306,huancavelica,huancavelica,angaraes,congalla,NA,NA,NA
32,2.514,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,La Libertad,Julcan,Huaso,121004,130504,la-libertad,la-libertad,julcan,huaso,NA,NA,NA
31,3.919,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Luya,Pisuquia,010414,010514,amazonas,amazonas,luya,pisuquia,NA,NA,NA
31,4.167,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Carhuaz,Pariahuanca,020407,020607,ancash,ancash,carhuaz,pariahuanca,NA,NA,NA
31,2.641,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Carhuaz,San Miguel De Aco,020408,020608,ancash,ancash,carhuaz,san miguel de aco,NA,NA,NA
31,2.037,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Carhuaz,Shilla,020409,020609,ancash,ancash,carhuaz,shilla,NA,NA,NA
31,6.843,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Caylloma,Lluta,040211,040511,arequipa,arequipa,caylloma,lluta,NA,NA,NA
31,5.688,100,12:21 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,San Miguel,Bolivar,061013,061102,cajamarca,cajamarca,san miguel,bolivar,NA,NA,NA
31,2.545,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Acomayo,Acopia,070202,080202,cusco,cusco,acomayo,acopia,NA,NA,NA
31,2.341,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Churcampa,Locroja,080706,090506,huancavelica,huancavelica,churcampa,locroja,NA,NA,NA
31,2.524,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Huancavelica,Palca,080115,090114,huancavelica,huancavelica,huancavelica,palca,NA,NA,NA
31,4.62,100,12:21 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Tayacaja,Andaymarca,080529,090719,huancavelica,huancavelica,tayacaja,andaymarca,NA,NA,NA
31,3.713,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Tayacaja,Ñahuimpuquio,080515,090710,huancavelica,huancavelica,tayacaja,ñahuimpuquio,NA,NA,NA
31,2.341,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huanuco,Ambo,Cayna,090202,100202,huanuco,huanuco,ambo,cayna,NA,NA,NA
31,6.163,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Jauja,Julcan,110311,120412,junin,junin,jauja,julcan,NA,NA,NA
31,5.805,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Jauja,Muqui,110318,120420,junin,junin,jauja,muqui,NA,NA,NA
31,6.54,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Jauja,Paca,110320,120422,junin,junin,jauja,paca,NA,NA,NA
31,5.827,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Yauli,Huay-Huay,110603,120803,junin,junin,yauli,huay-huay,NA,NA,NA
31,3.17,100,14:28 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Piura,Huancabamba,Lalaquiz,190308,200305,piura,piura,huancabamba,lalaquiz,NA,NA,NA
