total_votos,validos,conteo,hora,candidato,partido,departamento,provincia,distrito,ubigeo_reniec,ubigeo_inei,region,departamento_id,provincia_id,distrito_id,nombre,nro,total
106,7.201,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,San Pablo,San Bernardino,061302,061202,cajamarca,cajamarca,san pablo,san bernardino,NA,NA,NA
106,4.08,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Anta,Huarocondo,070303,080305,cusco,cusco,anta,huarocondo,NA,NA,NA
106,13.503,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Jauja,Molinos,110316,120418,junin,junin,jauja,molinos,NA,NA,NA
106,41.245,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Huarochiri,Sangallaya,140618,150726,lima-provincias,lima-provincias,huarochiri,sangallaya,NA,NA,NA
106,9.916,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,San Martin,Tocache,Shunte,210804,221004,san-martin,san-martin,tocache,shunte,NA,NA,NA
105,6.235,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,Arequipa,Yarabamba,040124,040127,arequipa,arequipa,arequipa,yarabamba,NA,NA,NA
105,2.678,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,Islay,Punta De Bombon,040706,040706,arequipa,arequipa,islay,punta de bombon,NA,NA,NA
105,23.077,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Lucanas,Huac-Huas,050510,050607,ayacucho,ayacucho,lucanas,huac-huas,NA,NA,NA
105,5.779,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Quispicanchi,Marcapata,071209,081209,cusco,cusco,quispicanchi,marcapata,NA,NA,NA
105,4.17,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Tayacaja,Pazos,080517,090711,huancavelica,huancavelica,tayacaja,pazos,NA,NA,NA
104,5.886,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Andahuaylas,Pacobamba,030307,030208,apurimac,apurimac,andahuaylas,pacobamba,NA,NA,NA
104,11.04,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Celendin,Jose Galvez,060306,060306,cajamarca,cajamarca,celendin,jose galvez,NA,NA,NA
104,16.456,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Contumaza,Tantarica,060407,060507,cajamarca,cajamarca,contumaza,tantarica,NA,NA,NA
104,1.418,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Chumbivilcas,Santo Tomas,070701,080701,cusco,cusco,chumbivilcas,santo tomas,NA,NA,NA
104,5.787,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Tayacaja,Ahuaycha,080504,090704,huancavelica,huancavelica,tayacaja,ahuaycha,NA,NA,NA
103,6.817,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Abancay,Lambrama,030106,030106,apurimac,apurimac,abancay,lambrama,NA,NA,NA
103,5.337,100,17:30 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Andahuaylas,Andarapa,030302,030202,apurimac,apurimac,andahuaylas,andarapa,NA,NA,NA
103,6.754,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Anta,Cachimayo,070308,080303,cusco,cusco,anta,cachimayo,NA,NA,NA
102,13.027,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Aija,Aija,020201,020201,ancash,ancash,aija,aija,NA,NA,NA
102,5.717,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Cotabambas,Mara,030505,030505,apurimac,apurimac,cotabambas,mara,NA,NA,NA
102,6.316,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,San Miguel,Calquis,061002,061103,cajamarca,cajamarca,san miguel,calquis,NA,NA,NA
102,18.117,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,La Libertad,Bolivar,Bambamarca,120202,130302,la-libertad,la-libertad,bolivar,bambamarca,NA,NA,NA
102,6.878,94.118,21:55 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Loreto,Alto Amazonas,Teniente Cesar Lopez Rojas,150211,160211,loreto,loreto,alto amazonas,teniente cesar lopez rojas,NA,NA,NA
101,3.898,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Huancavelica,Huando,080120,090119,huancavelica,huancavelica,huancavelica,huando,NA,NA,NA
101,41.393,100,13:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Huaral,Lampian,140807,150607,lima-provincias,lima-provincias,huaral,lampian,NA,NA,NA
100,2.833,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Cotabambas,Challhuahuacho,030506,030506,apurimac,apurimac,cotabambas,challhuahuacho,NA,NA,NA
100,10.02,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Paucar Del Sara Sara,Pausa,051001,050801,ayacucho,ayacucho,paucar del sara sara,pausa,NA,NA,NA
100,2.977,100,17:30 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Paucartambo,Challabamba,071104,081103,cusco,cusco,paucartambo,challabamba,NA,NA,NA
100,7.788,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Tayacaja,Surcubamba,080523,090717,huancavelica,huancavelica,tayacaja,surcubamba,NA,NA,NA
100,32.573,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Cajatambo,Huancapon,140207,150304,lima-provincias,lima-provincias,cajatambo,huancapon,NA,NA,NA
100,13.387,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,San Martin,San Martin,El Porvenir,210608,220906,san-martin,san-martin,san martin,el porvenir,NA,NA,NA
99,5.28,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,Arequipa,Mollebaya,040108,040111,arequipa,arequipa,arequipa,mollebaya,NA,NA,NA
99,5.654,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Anta,Pucyura,070306,080308,cusco,cusco,anta,pucyura,NA,NA,NA
99,12.824,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Acobamba,Marcas,080205,090205,huancavelica,huancavelica,acobamba,marcas,NA,NA,NA
99,6.739,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Tayacaja,Acostambo,080502,090702,huancavelica,huancavelica,tayacaja,acostambo,NA,NA,NA
99,20.287,100,04:14 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Cañete,Zuñiga,140415,150516,lima-provincias,lima-provincias,cañete,zuñiga,NA,NA,NA
99,2.496,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Sandia,San Pedro De Putina Punco,200812,211210,puno,puno,sandia,san pedro de putina punco,NA,NA,NA
98,13.172,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Carhuaz,Pariahuanca,020407,020607,ancash,ancash,carhuaz,pariahuanca,NA,NA,NA
98,6.882,60,21:55 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Sihuas,San Juan,021410,021909,ancash,ancash,sihuas,san juan,NA,NA,NA
98,9.655,100,17:30 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Chincheros,Uranmarca,030707,030607,apurimac,apurimac,chincheros,uranmarca,NA,NA,NA
98,7.055,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Celendin,Oxamarca,060308,060308,cajamarca,cajamarca,celendin,oxamarca,NA,NA,NA
98,4.23,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Chota,Conchan,060604,060408,cajamarca,cajamarca,chota,conchan,NA,NA,NA
98,7.385,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Jaen,San Felipe,060808,060810,cajamarca,cajamarca,jaen,san felipe,NA,NA,NA
98,6.266,62.5,21:55 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,La Convencion,Huayopata,070903,080903,cusco,cusco,la convencion,huayopata,NA,NA,NA
98,7.265,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Huaytara,Pilpichaca,080607,090607,huancavelica,huancavelica,huaytara,pilpichaca,NA,NA,NA
98,14.759,100,13:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,La Libertad,Santiago De Chuco,Mollepata,120704,131005,la-libertad,la-libertad,santiago de chuco,mollepata,NA,NA,NA
98,15.506,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Yauyos,Catahuasi,140733,151008,lima-provincias,lima-provincias,yauyos,catahuasi,NA,NA,NA
98,1.348,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Chucuito,Zepita,200410,210407,puno,puno,chucuito,zepita,NA,NA,NA
97,9.858,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,Caylloma,Cabanaconde,040203,040503,arequipa,arequipa,caylloma,cabanaconde,NA,NA,NA
97,3.137,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,Caylloma,Chivay,040201,040501,arequipa,arequipa,caylloma,chivay,NA,NA,NA
97,6.12,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,San Miguel,San Silvestre De Cochan,061008,061111,cajamarca,cajamarca,san miguel,san silvestre de cochan,NA,NA,NA
97,27.401,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Oyon,Navan,141002,150905,lima-provincias,lima-provincias,oyon,navan,NA,NA,NA
97,33.448,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Yauyos,Quinocay,140721,151025,lima-provincias,lima-provincias,yauyos,quinocay,NA,NA,NA
97,34.892,13.636,21:55 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Loreto,Loreto,Tigre,150303,160303,loreto,loreto,loreto,tigre,NA,NA,NA
97,3.962,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Pasco,Daniel Alcides Carrion,Santa Ana De Tusi,180206,190206,pasco,pasco,daniel alcides carrion,santa ana de tusi,NA,NA,NA
97,3.564,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,San Roman,Cabana,200902,211102,puno,puno,san roman,cabana,NA,NA,NA
96,18.462,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Corongo,Corongo,020601,020901,ancash,ancash,corongo,corongo,NA,NA,NA
96,5.393,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,Arequipa,Vitor,040122,040125,arequipa,arequipa,arequipa,vitor,NA,NA,NA
96,12.435,100,20:22 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Chota,Miracosta,060611,060412,cajamarca,cajamarca,chota,miracosta,NA,NA,NA
96,4.378,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Huamalies,Jacas Grande,090404,100504,huanuco,huanuco,huamalies,jacas grande,NA,NA,NA
95,17.273,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Bolognesi,Huasta,020311,020509,ancash,ancash,bolognesi,huasta,NA,NA,NA
95,25.538,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Huaylas,Santo Toribio,020710,021209,ancash,ancash,huaylas,santo toribio,NA,NA,NA
95,10.096,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Andahuaylas,San Antonio De Cachi,030309,030212,apurimac,apurimac,andahuaylas,san antonio de cachi,NA,NA,NA
95,9.268,100,19:25 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Huanta,Uchuraccay,050311,050410,ayacucho,ayacucho,huanta,uchuraccay,NA,NA,NA
95,5.024,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Dos De Mayo,La Union,090301,100301,huanuco,huanuco,dos de mayo,la union,NA,NA,NA
95,10.907,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Leoncio Prado,Santo Domingo De Anda,090610,100610,huanuco,huanuco,leoncio prado,santo domingo de anda,NA,NA,NA
95,16.436,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Huancayo,Chongos Alto,110109,120108,junin,junin,huancayo,chongos alto,NA,NA,NA
95,10.52,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,San Martin,Moyobamba,Habana,210103,220103,san-martin,san-martin,moyobamba,habana,NA,NA,NA
94,24.868,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Ocros,Ocros,022007,021401,ancash,ancash,ocros,ocros,NA,NA,NA
94,14.921,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Parinacochas,Puyusca,050612,050706,ayacucho,ayacucho,parinacochas,puyusca,NA,NA,NA
94,7.63,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Acobamba,Pomacocha,080207,090207,huancavelica,huancavelica,acobamba,pomacocha,NA,NA,NA
94,19.831,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ica,Chincha,San Pedro De Huacarpana,100206,110209,ica,ica,chincha,san pedro de huacarpana,NA,NA,NA
94,16.041,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Yauyos,Allauca,140703,151003,lima-provincias,lima-provincias,yauyos,allauca,NA,NA,NA
94,3.12,100,17:30 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Moquegua,Ilo,Pacocha,170303,180303,moquegua,moquegua,ilo,pacocha,NA,NA,NA
94,2.236,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Carabaya,Crucero,200306,210306,puno,puno,carabaya,crucero,NA,NA,NA
94,6.62,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Tacna,Tacna,Sama,220110,230109,tacna,tacna,tacna,sama,NA,NA,NA
93,12.619,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Pallasca,Pallasca,021008,021508,ancash,ancash,pallasca,pallasca,NA,NA,NA
93,7.072,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Vilcas Huaman,Vischongo,050902,051108,ayacucho,ayacucho,vilcas huaman,vischongo,NA,NA,NA
93,9.413,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Loreto,Requena,Saquena,150407,160507,loreto,loreto,requena,saquena,NA,NA,NA
92,6.22,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Mariscal Luzuriaga,Casca,020902,021302,ancash,ancash,mariscal luzuriaga,casca,NA,NA,NA
92,16.881,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,San Miguel,Bolivar,061013,061102,cajamarca,cajamarca,san miguel,bolivar,NA,NA,NA
92,4.936,100,13:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Anta,Zurite,070307,080309,cusco,cusco,anta,zurite,NA,NA,NA
92,24.865,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Huaytara,Tambo,080616,090616,huancavelica,huancavelica,huaytara,tambo,NA,NA,NA
92,3.377,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Carabaya,Ayapata,200303,210303,puno,puno,carabaya,ayapata,NA,NA,NA
91,16.106,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Rodriguez De Mendoza,Vista Alegre,010512,010612,amazonas,amazonas,rodriguez de mendoza,vista alegre,NA,NA,NA
91,2.798,100,14:28 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Canchis,Pitumarca,070605,080605,cusco,cusco,canchis,pitumarca,NA,NA,NA
91,1.303,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Quispicanchi,Ocongate,071210,081210,cusco,cusco,quispicanchi,ocongate,NA,NA,NA
91,10.111,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Huancayo,Quichuay,110125,120127,junin,junin,huancayo,quichuay,NA,NA,NA
91,12.231,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Jauja,Paccha,110321,120423,junin,junin,jauja,paccha,NA,NA,NA
91,8.767,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima,Lima,Santa Maria Del Mar,140128,150138,lima,lima,lima,santa maria del mar,NA,NA,NA
90,10.962,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Pallasca,Cabana,021001,021501,ancash,ancash,pallasca,cabana,NA,NA,NA
90,3.153,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Celendin,Huasmin,060304,060304,cajamarca,cajamarca,celendin,huasmin,NA,NA,NA
90,5.693,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Tayacaja,Quichuas,080528,090720,huancavelica,huancavelica,tayacaja,quichuas,NA,NA,NA
90,28.481,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Yauli,Marcapomacocha,110604,120804,junin,junin,yauli,marcapomacocha,NA,NA,NA
90,17.787,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Yauyos,Chocos,140710,151009,lima-provincias,lima-provincias,yauyos,chocos,NA,NA,NA
90,25.568,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Yauyos,Omas,140719,151022,lima-provincias,lima-provincias,yauyos,omas,NA,NA,NA
90,32.609,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Yauyos,Quinches,140720,151024,lima-provincias,lima-provincias,yauyos,quinches,NA,NA,NA
90,32.967,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Yauyos,Tanta,140724,151028,lima-provincias,lima-provincias,yauyos,tanta,NA,NA,NA
90,2.108,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Puno,Coata,200105,210107,puno,puno,puno,coata,NA,NA,NA
90,4.429,100,19:25 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Sandia,San Juan Del Oro,200808,211207,puno,puno,sandia,san juan del oro,NA,NA,NA
89,2.839,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Paucartambo,Huancarani,071106,081105,cusco,cusco,paucartambo,huancarani,NA,NA,NA
89,13.567,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Castrovirreyna,Aurahua,080403,090403,huancavelica,huancavelica,castrovirreyna,aurahua,NA,NA,NA
89,13.65,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Jauja,Yauli,110330,120433,junin,junin,jauja,yauli,NA,NA,NA
89,32.841,100,13:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Huaral,Veintisiete De Noviembre,140810,150612,lima-provincias,lima-provincias,huaral,veintisiete de noviembre,NA,NA,NA
89,2.795,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Lampa,Pucara,200608,210708,puno,puno,lampa,pucara,NA,NA,NA
88,40,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Chachapoyas,Chiliquin,010105,010105,amazonas,amazonas,chachapoyas,chiliquin,NA,NA,NA
88,9.832,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Grau,Mariscal Gamarra,030605,030703,apurimac,apurimac,grau,mariscal gamarra,NA,NA,NA
88,6.391,92.308,21:55 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Huanta,Santillana,050307,050406,ayacucho,ayacucho,huanta,santillana,NA,NA,NA
88,12.005,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Lucanas,Aucara,050502,050602,ayacucho,ayacucho,lucanas,aucara,NA,NA,NA
88,22.798,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Castrovirreyna,Mollepampa,080414,090409,huancavelica,huancavelica,castrovirreyna,mollepampa,NA,NA,NA
88,5.737,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Tayacaja,Huaribamba,080512,090709,huancavelica,huancavelica,tayacaja,huaribamba,NA,NA,NA
88,6.913,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,La Libertad,Julcan,Huaso,121004,130504,la-libertad,la-libertad,julcan,huaso,NA,NA,NA
88,8.8,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,La Libertad,Pataz,Huayo,120606,130806,la-libertad,la-libertad,pataz,huayo,NA,NA,NA
88,1.821,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Huancane,Vilque Chico,200509,210608,puno,puno,huancane,vilque chico,NA,NA,NA
88,7.018,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,San Martin,Rioja,Yorongos,210503,220808,san-martin,san-martin,rioja,yorongos,NA,NA,NA
88,5.317,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Tacna,Tacna,Pachia,220107,230106,tacna,tacna,tacna,pachia,NA,NA,NA
87,2.037,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Chota,Chalamarca,060619,060419,cajamarca,cajamarca,chota,chalamarca,NA,NA,NA
87,4.337,100,14:28 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Anta,Chinchaypujio,070302,080304,cusco,cusco,anta,chinchaypujio,NA,NA,NA
87,4.809,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Calca,Coya,070402,080402,cusco,cusco,calca,coya,NA,NA,NA
87,15.761,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Huaytara,San Antonio De Cusicancha,080610,090610,huancavelica,huancavelica,huaytara,san antonio de cusicancha,NA,NA,NA
87,12.254,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Jauja,Ataura,110304,120404,junin,junin,jauja,ataura,NA,NA,NA
87,19.863,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Huarochiri,Langa,140611,150711,lima-provincias,lima-provincias,huarochiri,langa,NA,NA,NA
86,35.246,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,Caraveli,Atiquipa,040404,040304,arequipa,arequipa,caraveli,atiquipa,NA,NA,NA
86,30.824,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Lucanas,Santa Lucia,050525,050621,ayacucho,ayacucho,lucanas,santa lucia,NA,NA,NA
86,2.953,100,13:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Urubamba,Machupicchu,071304,081304,cusco,cusco,urubamba,machupicchu,NA,NA,NA
86,20.673,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Angaraes,Chincho,080305,090305,huancavelica,huancavelica,angaraes,chincho,NA,NA,NA
86,4.818,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Churcampa,Churcampa,080701,090501,huancavelica,huancavelica,churcampa,churcampa,NA,NA,NA
86,8.366,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Tayacaja,San Marcos De Rocchac,080520,090716,huancavelica,huancavelica,tayacaja,san marcos de rocchac,NA,NA,NA
86,17.917,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Huancayo,Colca,110104,120112,junin,junin,huancayo,colca,NA,NA,NA
86,3.373,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Tacna,Tacna,Calana,220102,230103,tacna,tacna,tacna,calana,NA,NA,NA
85,61.594,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Ocros,Santiago De Chilcas,022010,021410,ancash,ancash,ocros,santiago de chilcas,NA,NA,NA
85,7.974,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,San Miguel,La Florida,061003,061106,cajamarca,cajamarca,san miguel,la florida,NA,NA,NA
85,12.057,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Jauja,Parco,110323,120425,junin,junin,jauja,parco,NA,NA,NA
85,14.48,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,San Martin,Picota,San Cristobal,210906,220706,san-martin,san-martin,picota,san cristobal,NA,NA,NA
85,3.796,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Tacna,Jorge Basadre,Ilabaya,220303,230302,tacna,tacna,jorge basadre,ilabaya,NA,NA,NA
84,16.634,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Rodriguez De Mendoza,Chirimoto,010503,010602,amazonas,amazonas,rodriguez de mendoza,chirimoto,NA,NA,NA
84,6.63,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Aymaraes,Cotaruse,030205,030406,apurimac,apurimac,aymaraes,cotaruse,NA,NA,NA
84,9.313,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Cutervo,Choros,060504,060603,cajamarca,cajamarca,cutervo,choros,NA,NA,NA
84,10.742,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Santa Cruz,La Esperanza,060904,061305,cajamarca,cajamarca,santa cruz,la esperanza,NA,NA,NA
84,12.864,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Castrovirreyna,Huachos,080409,090407,huancavelica,huancavelica,castrovirreyna,huachos,NA,NA,NA
84,23.529,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Castrovirreyna,San Juan,080422,090410,huancavelica,huancavelica,castrovirreyna,san juan,NA,NA,NA
84,53.165,100,13:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Huaral,Santa Cruz De Andamarca,140811,150610,lima-provincias,lima-provincias,huaral,santa cruz de andamarca,NA,NA,NA
84,16.248,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Huarochiri,San Pedro De Casta,140605,150724,lima-provincias,lima-provincias,huarochiri,san pedro de casta,NA,NA,NA
83,7.149,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,San Miguel,Tongod,061011,061112,cajamarca,cajamarca,san miguel,tongod,NA,NA,NA
83,4.415,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Quispicanchi,Huaro,071207,081207,cusco,cusco,quispicanchi,huaro,NA,NA,NA
